主题码,主题名,n_国内,n_国外,F_AB,C_AB,H_AB,S_AB,F_J,C_J,H_J,g_A,g_B,G_AB,p_A初期,p_A末期,p_B初期,p_B末期,Δp_A,Δp_B,T_AB,M_AB,K_B,A_B,V_B,R_AB,标记,问题相似度,风险排名
C2→C31,柔性电极采集装置→植入式神经接口系统,45,22,0.6096097230911255,0.7342828512191772,0.40593796968460083,0.5832768479983012,0.0,0.0136986301369863,1.0,0.6377503089369548,0.5840290770930134,0.4731651939344758,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48658259696723793,1.0,0.0,1.0,0.6426706437941304,,0.6470232605934143,242.0
C2→C32,柔性电极采集装置→脑电信号评估分析,45,48,0.6269580721855164,0.6643074750900269,0.41301679611206055,0.5680941144625345,0.0,0.0078125,1.0,0.6377503089369548,0.5236597877749698,0.44320097013280957,0.0,0.0,0.018018018018018018,0.06896551724137931,0.0,0.050947499223361295,0.5254517321781959,0.4843263511555027,0.9023331524688009,0.0,0.9511665762344004,0.6237931459305502,,0.604706346988678,985.0
C2→C33,柔性电极采集装置→神经信号采集解码,45,67,0.6367700099945068,0.7123842835426331,0.4029848575592041,0.5840463836987813,0.003401360544217687,0.02727272727272727,1.0,0.6377503089369548,0.6501304005657931,0.5061897295912385,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.4985908476887425,0.9439330543933054,0.0,0.9719665271966527,0.6403968612417421,,0.6643998622894287,307.0
C2→C34,柔性电极采集装置→脑电图像生成与映射,45,39,0.6192187666893005,0.6882835626602173,0.39021629095077515,0.5659062067667643,0.0,0.022222222222222223,1.0,0.6377503089369548,0.5842642844359555,0.4732824603352732,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.48438903884602136,0.7593283582089553,0.0,0.8796641791044777,0.6097716119968191,,0.628320574760437,1472.0
C2→C35,柔性电极采集装置→神经刺激参数优化,45,56,0.6459872126579285,0.7528368234634399,0.38695263862609863,0.595258891582489,0.0,0.02,1.0,0.6377503089369548,0.5508990447467422,0.456683228028836,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.47608942269280274,0.9911555470101904,0.0,0.9955777735050952,0.6479408783916946,,0.6577616333961487,133.0
C2→C36,柔性电极采集装置→自适应神经刺激调控,45,15,0.6155573129653931,0.6847038269042969,0.4121864438056946,0.5708158612251282,0.0,0.014705882352941176,1.0,0.6377503089369548,0.520118521467215,0.4414538962661019,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47072694813305094,0.9539347408829175,0.0,0.9769673704414588,0.6277061289491572,,0.616969108581543,817.0
C2→C37,柔性电极采集装置→神经调节刺激控制,45,59,0.6371740698814392,0.6903198957443237,0.3993014097213745,0.5755984584490458,0.0,0.007462686567164179,1.0,0.6377503089369548,0.4658115066911082,0.41486786914834434,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.4529299174672954,0.992143511850203,0.0,0.9960717559251016,0.6310842328990316,,0.6530278325080872,681.0
C2→C38,柔性电极采集装置→事件相关电位分析,45,7,0.5724460482597351,0.5469527840614319,0.42868053913116455,0.5160264571507771,0.0,0.0,1.0,0.6377503089369548,0.5150485035655191,0.4389551485867284,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46947757429336423,0.7263157894736842,,,,无高价值专利,0.5699523687362671,
C2→C39,柔性电极采集装置→脑活动监测与解码,45,35,0.6064703464508057,0.6770591139793396,0.44206202030181885,0.575197160243988,0.0,0.0,1.0,0.6377503089369548,0.8267363689746892,0.5933839099974803,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5466919549987401,0.8997214484679665,0.0,0.9498607242339833,0.639020580196378,,0.5976476669311523,347.0
C2→C4,柔性电极采集装置→神经刺激调控系统,45,84,0.6491343379020691,0.7298610210418701,0.37826651334762573,0.5857539574305216,0.0,0.01282051282051282,1.0,0.6377503089369548,0.5739366304571628,0.46813640051935806,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.517234548877195,0.4926854746982765,0.9646086282614311,0.0,0.9823043141307155,0.6422923451182149,,0.6392306089401245,254.0
C2→C40,柔性电极采集装置→脑电虚拟现实交互,45,5,0.59354567527771,0.5510855913162231,0.43493276834487915,0.526521344979604,0.0,0.0,1.0,0.6377503089369548,0.409545021537841,0.3878376799360203,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.517234548877195,0.4525361144066077,0.6150442477876106,0.0,0.8075221238938053,0.5657099770795819,,0.5701751708984375,1770.0
C2→C41,柔性电极采集装置→脑电电极采集装置,45,40,0.7132890224456787,0.7839938402175903,0.29171276092529297,,0.038461538461538464,0.08552631578947369,0.9799196787148594,,,,,,,,,,,,,,,,未过前提,0.764590859413147,
C2→C42,柔性电极采集装置→脑电听觉调控降噪,45,20,0.619741678237915,0.664864182472229,0.4205343723297119,0.5683800776799519,0.0,0.013157894736842105,1.0,0.6377503089369548,0.6573096058558042,0.509778401529594,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5048892007647969,0.9382022471910112,0.0,0.9691011235955056,0.6306220660539983,,0.6099193692207336,699.0
C2→C43,柔性电极采集装置→癫痫监测预测干预,45,21,0.6102801561355591,0.6915866136550903,0.4266023635864258,0.5761563777923584,0.0,0.0,1.0,0.6377503089369548,0.4366782007220494,0.40079727803748505,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.44589462191186574,0.9698535745047373,0.0,0.9849267872523686,0.628270108929299,,0.5919009447097778,793.0
C2→C44,柔性电极采集装置→脑电频率识别分析,45,13,0.586837112903595,0.6847378015518188,0.40379393100738525,0.558456281820933,0.0,0.01694915254237288,1.0,0.6377503089369548,0.6381395033007632,0.5001945971720788,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5000972985860395,0.7122302158273381,0.0,0.8561151079136691,0.6035490840919442,,0.6299084424972534,1571.0
C2→C5,柔性电极采集装置→眼动脑电视觉分析,45,27,0.5878106951713562,0.5782034397125244,0.4542161226272583,0.5400767525037129,0.0,0.0,1.0,0.6377503089369548,0.5322104001372527,0.4474251056395948,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.47146036149818216,0.8195050946142649,0.0,0.9097525473071324,0.5958892398584148,,0.5769197940826416,1650.0
C2→C6,柔性电极采集装置→电极阵列植入制造,45,42,0.6744039058685303,0.777178943157196,0.34498918056488037,0.5988573431968689,0.0,0.02,1.0,0.6377503089369548,0.571474259607952,0.4669104099909547,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48345520499547734,0.9067315490673155,0.0,0.9533657745336577,0.6440848642885133,,0.6907012462615967,207.0
C2→C7,柔性电极采集装置→视觉刺激脑电分析,45,48,0.6120917797088623,0.6466630697250366,0.3988223075866699,0.5525257190068562,0.0,0.022727272727272728,1.0,0.6377503089369548,0.7934048652653686,0.5772047684773026,0.0,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.5344281929745097,0.5558164807259062,0.9191073919107392,0.0,0.9595536959553697,0.6269125949742517,,0.5936553478240967,853.0
C2→C8,柔性电极采集装置→神经刺激监测装置,45,128,0.6613867282867432,0.7251012921333313,0.35326528549194336,0.5799177686373392,0.0024449877750611247,0.02040816326530612,1.0,0.6377503089369548,0.7415056039068469,0.5516922885317792,0.0,0.0,0.009009009009009009,0.13793103448275862,0.0,0.12892202547374962,0.5641062381131012,0.5578992633224402,0.9955230399650579,0.0,0.9977615199825289,0.6521895151479912,,0.6483391523361206,84.0
C2→C9,柔性电极采集装置→经颅聚焦刺激装置,45,47,0.6425347328186035,0.7386664748191833,0.3649185299873352,0.5820399125417074,0.0,0.02830188679245283,1.0,0.6377503089369548,0.5980469930299713,0.48015876654894685,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4900793832744734,0.9824984912492456,0.0,0.9912492456246228,0.6409442094956719,,0.6647223234176636,282.0
C20→C0,脑控轮椅交互系统→脑电情绪识别分析,2,58,0.6366143226623535,0.5772464871406555,0.39302343130111694,0.535628080368042,0.0,0.0,1.0,0.15694461266687276,0.5536726087522731,0.6885729169837345,0.0,0.0,0.02702702702702703,0.0,0.0,-0.02702702702702703,0.48648977588659537,0.5875313464351649,0.7784615384615384,0.25,0.7642307692307693,0.5878494445520538,样本不足,0.5468969345092773,1700.0
C20→C1,脑控轮椅交互系统→脑电特征提取分类,2,20,0.6027371883392334,0.5512504577636719,0.4890841245651245,0.5476905902226765,0.0,0.0,1.0,0.15694461266687276,0.6932301006799398,0.7450855368371526,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6225427684185763,0.45263157894736844,,,,样本不足;无高价值专利,0.5206894874572754,
C20→C10,脑控轮椅交互系统→神经信息分析诊断,2,36,0.584931492805481,0.5180602073669434,0.4053962826728821,0.5027959942817688,0.0,0.0,0.9772727272727273,0.15694461266687276,0.5811448339517777,0.7002314911872839,0.0,0.0,0.0,0.13793103448275862,0.0,0.13793103448275862,0.5685314644405662,0.6343814778139251,0.9879379666858128,0.0,0.9939689833429064,0.609708486186712,样本不足,0.5064477324485779,1474.0
C20→C11,脑控轮椅交互系统→睡眠脑电调控增强,2,51,0.6277650594711304,0.5653027296066284,0.4070442318916321,0.5333706736564636,0.0,0.0,1.0,0.15694461266687276,0.6835550559100223,0.7413929179809823,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.6184442676688758,0.949193066347878,0.0,0.974596533173939,0.6261757451626497,样本不足,0.5315067768096924,878.0
C20→C12,脑控轮椅交互系统→视觉脑电解码评估,2,30,0.6396954655647278,0.5415042042732239,0.41935527324676514,0.5335183143615723,0.0,0.025,1.0,0.15694461266687276,0.7829175892646888,0.7776365332094223,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6388182666047111,0.6666666666666666,0.0,0.8333333333333333,0.6068182242027929,样本不足,0.5199010372161865,1527.0
C20→C13,脑控轮椅交互系统→多模态神经交互评估,2,43,0.6208257675170898,0.5679619312286377,0.4135270118713379,0.5341049035390217,0.0,0.0,0.9857142857142858,0.15694461266687276,0.6373326104204997,0.7232771454494329,0.0,0.0,0.009009009009009009,0.1724137931034483,0.0,0.1634047840944393,0.5809828937506275,0.6521300196000301,0.8674772036474164,0.0,0.9337386018237082,0.6255626680734482,样本不足,0.5513231754302979,906.0
C20→C14,脑控轮椅交互系统→脑电信号采集处理,2,66,0.6411564350128174,0.6231198310852051,0.415502667427063,0.5599263111750284,0.0,0.0,1.0,0.15694461266687276,0.679455675419048,0.7398178655729006,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.6176567414648351,0.7874493927125507,0.0,0.8937246963562753,0.6312714681310572,样本不足,0.5678888559341431,675.0
C20→C15,脑控轮椅交互系统→心理生理反馈调节,2,18,0.5625884532928467,0.510158896446228,0.44716429710388184,0.5066372156143188,0.0,0.0,1.0,0.15694461266687276,0.5865596100887834,0.70249975309924,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6012498765496199,0.8366666666666667,0.0,0.9183333333333333,0.5957938955993377,样本不足,0.5210069417953491,1653.0
C20→C16,脑控轮椅交互系统→事件相关电位检测,2,37,0.6667304635047913,0.585099458694458,0.38730692863464355,0.5463789502779642,0.0,0.0,0.9772727272727273,0.15694461266687276,0.4632333326977074,0.6485285265735964,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5742642632867982,0.9571865443425076,0.0,0.9785932721712538,0.6288354590913425,样本不足,0.5522490739822388,768.0
C20→C17,脑控轮椅交互系统→神经反馈刺激分析,2,58,0.6202282309532166,0.5522667169570923,0.39807242155075073,0.5235224564870198,0.0,0.0,0.9861111111111112,0.15694461266687276,0.6150229443551454,0.7142583525818024,0.0,0.0,0.0,0.27586206896551724,0.0,0.27586206896551724,0.6345355116007656,0.6743969320912839,0.9730941704035875,0.05263157894736842,0.9602312957281095,0.6256288807554684,样本不足,0.5098402500152588,901.0
C20→C18,脑控轮椅交互系统→神经刺激同步递送,2,31,0.5947178602218628,0.5470521450042725,0.47031348943710327,,0.006993006993006993,0.0,1.0,,,,,,,,,,,,,,,,未过前提,0.495799720287323,
C20→C19,脑控轮椅交互系统→脑机接口交互控制,2,53,0.6239429712295532,0.605359673500061,0.3985081911087036,0.542603611946106,0.0,0.0,0.984375,0.15694461266687276,0.7533341408009894,0.7672377277412411,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6336188638706206,0.7592997811816192,0.0,0.8796498905908097,0.6197892452395445,样本不足,0.5352213382720947,1138.0
C20→C2,脑控轮椅交互系统→柔性电极采集装置,2,70,0.5702424049377441,0.6032586097717285,0.4763219952583313,0.5499410033226013,0.0,0.0,1.0,0.15694461266687276,0.6073936135656598,0.711134007306719,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6055670036533596,0.8650602409638555,0.0,0.9325301204819277,0.6288848995253488,样本不足,0.5574688911437988,766.0
C20→C21,脑控轮椅交互系统→多模态脑电融合分析,2,46,0.6248641014099121,0.5393795967102051,0.4224086403846741,0.5288841128349304,0.0,0.0,1.0,0.15694461266687276,0.3291122455290337,0.5852432249389674,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.538117595362607,0.9682345754428833,0.0,0.9841172877214417,0.6117824051760961,样本不足,0.5179176330566406,1415.0
C20→C22,脑控轮椅交互系统→脑机虚拟交互控制,2,18,0.6296774744987488,0.5694392919540405,0.3904762864112854,,0.007462686567164179,0.02564102564102564,0.9787234042553191,,,,,,,,,,,,,,,,未过前提,0.49227726459503174,
C20→C23,脑控轮椅交互系统→生物信号虚拟交互,2,26,0.5707484483718872,0.5808480978012085,0.4757339358329773,0.5424434940020243,0.0,0.0,1.0,0.15694461266687276,0.5849439801948719,0.7018239980975115,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.5986598077271404,0.9470198675496688,0.0,0.9735099337748344,0.6292170437227236,样本不足,0.5293631553649902,758.0
C20→C24,脑控轮椅交互系统→闭环神经调控系统,2,24,0.6029279828071594,0.557092010974884,0.45797622203826904,0.5393320719401041,0.0,0.0,1.0,0.15694461266687276,0.5622256589370602,0.6922292698790997,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5961146349395499,0.9495841995841996,0.125,0.9122920997920998,0.6167499670233497,样本不足,0.5268034934997559,1245.0
C20→C25,脑控轮椅交互系统→脑电信号模式识别,2,30,0.6128243207931519,0.6044169664382935,0.39406490325927734,0.5371020634969075,0.0,0.0,0.9807692307692307,0.15694461266687276,0.7095321562876163,0.7512285047159207,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6256142523579604,0.872852233676976,,,,样本不足;无高价值专利,0.5252916812896729,
C20→C26,脑控轮椅交互系统→神经刺激电极装置,2,43,0.5713493824005127,0.5707073211669922,0.47478973865509033,0.5389488140741984,0.0,0.0,1.0,0.15694461266687276,0.578603280366496,0.6991634248554737,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5995817124277368,0.9559055118110236,0.0,0.9779527559055118,0.6276363049798719,样本不足,0.5225777626037598,820.0
C20→C27,脑控轮椅交互系统→认知意识神经评估,2,31,0.6004010438919067,0.524733304977417,0.39837729930877686,0.5078372160593668,0.0,0.0,0.972972972972973,0.15694461266687276,0.8069023936113827,0.7858207719037681,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.517234548877195,0.6515276603904816,0.916256157635468,0.0,0.958128078817734,0.6105425233422015,样本不足,0.5013848543167114,1452.0
C20→C28,脑控轮椅交互系统→脑波交互反馈系统,2,44,0.6382851600646973,0.5748233795166016,0.45025843381881714,0.5544556578000386,0.0,0.0,1.0,0.15694461266687276,0.7644472515623096,0.77118337687389,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.635591688436945,0.7387755102040816,0.0,0.8693877551020408,0.6264989112572621,样本不足,0.5441949367523193,866.0
C20→C29,脑控轮椅交互系统→深部脑刺激调控,2,83,0.6357952356338501,0.5989115238189697,0.41935813426971436,0.551354964574178,0.0,0.0,1.0,0.15694461266687276,0.6351596374162822,0.7224064725315266,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6112032362657633,0.957544993077988,0.06666666666666667,0.9454391632056607,0.6328813787096458,样本不足,0.5244115591049194,596.0
C20→C3,脑控轮椅交互系统→脑电状态检测评估,2,50,0.6292204856872559,0.55769282579422,0.4121335744857788,0.5330156286557515,0.0,0.0,1.0,0.15694461266687276,0.5131838629552182,0.670948586354055,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5854742931770275,0.9434650455927052,0.0,0.9717325227963526,0.6202553030347939,样本不足,0.5256384015083313,1123.0
C20→C30,脑控轮椅交互系统→脑电神经反馈康复训练,2,27,0.6163264513015747,0.5555242896080017,0.42515498399734497,0.5323352416356404,0.0,0.0,1.0,0.15694461266687276,0.5959707455919181,0.7064184401947874,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.6009570287757784,0.7529002320185615,0.3333333333333333,0.7097834493426142,0.5785032688402104,样本不足,0.5005922913551331,1748.0
C20→C31,脑控轮椅交互系统→植入式神经接口系统,2,22,0.5487732887268066,0.5676841735839844,0.4857519865036011,0.534069816271464,0.0,0.0,1.0,0.15694461266687276,0.5840290770930134,0.7014409385511007,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6007204692755503,1.0,0.0,1.0,0.6278747546720571,样本不足,0.519604504108429,809.0
C20→C32,脑控轮椅交互系统→脑电信号评估分析,2,48,0.6487023830413818,0.5325146913528442,0.3946259617805481,0.5252810120582581,0.0,0.0,0.9873417721518988,0.15694461266687276,0.5236597877749698,0.6755575874667406,0.0,0.0,0.018018018018018018,0.06896551724137931,0.0,0.050947499223361295,0.5254517321781959,0.6005046598224681,0.9023331524688009,0.0,0.9511665762344004,0.6139639999314263,样本不足,0.5292619466781616,1344.0
C20→C33,脑控轮椅交互系统→神经信号采集解码,2,67,0.6334537267684937,0.6304581165313721,0.4064232110977173,0.556778351465861,0.0,0.0,0.9900990099009901,0.15694461266687276,0.6501304005657931,0.7283706451973404,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.6096813054917934,0.9439330543933054,0.0,0.9719665271966527,0.6406802294425051,样本不足,0.5476044416427612,292.0
C20→C34,脑控轮椅交互系统→脑电图像生成与映射,2,39,0.6269710063934326,0.596937894821167,0.44822990894317627,0.5573796033859253,0.0,0.0,1.0,0.15694461266687276,0.5842642844359555,0.7015394441866633,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.5985175307717163,0.7593283582089553,0.0,0.8796641791044777,0.6239787140982054,样本不足,0.5122565031051636,970.0
C20→C35,脑控轮椅交互系统→神经刺激参数优化,2,56,0.623047947883606,0.5900087356567383,0.4423893094062805,0.5518153309822083,0.0,0.0,1.0,0.15694461266687276,0.5508990447467422,0.6873821469011416,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.5914388821289556,0.9911555470101904,0.0,0.9955777735050952,0.63811191350011,样本不足,0.5303593873977661,372.0
C20→C36,脑控轮椅交互系统→自适应神经刺激调控,2,15,0.6031799912452698,0.5680224299430847,0.44737839698791504,0.5395269393920898,0.0,0.0,1.0,0.15694461266687276,0.520118521467215,0.674003315199112,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.587001657599556,0.9539347408829175,0.0,0.9769673704414588,0.625874333282227,样本不足,0.53519606590271,888.0
C20→C37,脑控轮椅交互系统→神经调节刺激控制,2,59,0.5987809896469116,0.5516489148139954,0.4560779333114624,0.5355026125907898,0.0,0.011363636363636364,1.0,0.15694461266687276,0.4658115066911082,0.6497029587462392,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.5703474622662428,0.992143511850203,0.0,0.9960717559251016,0.6234593741521723,样本不足,0.5376092195510864,998.0
C20→C38,脑控轮椅交互系统→事件相关电位分析,2,7,0.6035175919532776,0.4662999212741852,0.46090900897979736,,0.0,0.0,1.0,,,,,,,,,,,,,,,,未过前提,0.4938644766807556,
C20→C39,脑控轮椅交互系统→脑活动监测与解码,2,35,0.5965006351470947,0.5270012617111206,0.4824589490890503,0.5353202819824219,0.0,0.0,1.0,0.15694461266687276,0.8267363689746892,0.7924214418988621,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.646210720949431,0.8997214484679665,0.0,0.9498607242339833,0.6280253174396272,样本不足,0.5160820484161377,803.0
C20→C4,脑控轮椅交互系统→神经刺激调控系统,2,84,0.6329343318939209,0.5900711417198181,0.417161226272583,0.5467222332954407,0.0,0.0,1.0,0.15694461266687276,0.5739366304571628,0.6971966736004948,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.517234548877195,0.6072156112388449,0.9646086282614311,0.0,0.9823043141307155,0.6349717934150744,样本不足,0.5289250612258911,500.0
C20→C40,脑控轮椅交互系统→脑电虚拟现实交互,2,5,0.596198320388794,0.45277148485183716,0.462691068649292,,0.0,0.0,1.0,,,,,,,,,,,,,,,,未达阈值,0.5105921626091003,
C20→C41,脑控轮椅交互系统→脑电电极采集装置,2,40,0.5654358863830566,0.6242640018463135,0.4720855951309204,0.5539284944534302,0.0,0.0,1.0,0.15694461266687276,0.4445427445021895,0.6399613192548962,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.517234548877195,0.5785979340660456,0.9487505294366794,0.0,0.9743752647183397,0.6340533620165442,样本不足,0.5652322769165039,537.0
C20→C42,脑控轮椅交互系统→脑电听觉调控降噪,2,20,0.6118820905685425,0.5404682159423828,0.4526326656341553,0.5349943240483601,0.0,0.0,1.0,0.15694461266687276,0.6573096058558042,0.7312020784525644,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6156010392262822,0.9382022471910112,0.0,0.9691011235955056,0.6260032193582064,样本不足,0.5221496224403381,882.0
C20→C43,脑控轮椅交互系统→癫痫监测预测干预,2,21,0.6025513410568237,0.5000466108322144,0.450158953666687,0.5175856351852417,0.0,0.0,1.0,0.15694461266687276,0.4366782007220494,0.6363292461535343,0.0,0.0,0.018018018018018018,0.0,0.0,-0.018018018018018018,0.49099196578624643,0.5636606059698903,0.9698535745047373,0.0,0.9849267872523686,0.6080672569802968,样本不足,0.5053426027297974,1503.0
C20→C44,脑控轮椅交互系统→脑电频率识别分析,2,13,0.6009182929992676,0.5511220693588257,0.4131547808647156,0.5217317144076029,0.0,0.0,1.0,0.15694461266687276,0.6381395033007632,0.7236000239283942,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6118000119641971,0.7122302158273381,0.0,0.8561151079136691,0.5980489351105585,样本不足,0.5089117288589478,1636.0
C20→C5,脑控轮椅交互系统→眼动脑电视觉分析,2,27,0.6399967074394226,0.5417143702507019,0.4152337312698364,0.5323149363199869,0.0,0.0,0.9722222222222222,0.15694461266687276,0.5322104001372527,0.6792945156599047,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.5873950665083371,0.8195050946142649,0.0,0.9097525473071324,0.6100915952358131,样本不足,0.5252495408058167,1464.0
C20→C6,脑控轮椅交互系统→电极阵列植入制造,2,42,0.5294888019561768,0.5821361541748047,0.48069459199905396,0.5307731827100117,0.0,0.0,1.0,0.15694461266687276,0.571474259607952,0.6961559857291406,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5980779928645703,0.9067315490673155,0.0,0.9533657745336577,0.6177714028505853,样本不足,0.5466864109039307,1213.0
C20→C7,脑控轮椅交互系统→视觉刺激脑电分析,2,48,0.652532696723938,0.5328848958015442,0.3856034278869629,0.523673673470815,0.0,0.0,0.9830508474576272,0.15694461266687276,0.7934048652653686,0.781242280314251,0.0,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.5344281929745097,0.6578352366443804,0.9191073919107392,0.0,0.9595536959553697,0.6230892137717989,样本不足,0.5349867343902588,1008.0
C20→C8,脑控轮椅交互系统→神经刺激监测装置,2,128,0.6137212514877319,0.5705519914627075,0.3997277021408081,0.5280003150304158,0.0,0.0,0.9864864864864865,0.15694461266687276,0.7415056039068469,0.7629862732662087,0.0,0.0,0.009009009009009009,0.13793103448275862,0.0,0.12892202547374962,0.5641062381131012,0.663546255689655,0.9955230399650579,0.0,0.9977615199825289,0.6329196071342508,样本不足,0.5230411291122437,590.0
C20→C9,脑控轮椅交互系统→经颅聚焦刺激装置,2,47,0.5829203128814697,0.5680050849914551,0.46921515464782715,0.5400468508402506,0.0,0.0,1.0,0.15694461266687276,0.5980469930299713,0.7072788932599642,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6036394466299821,0.9824984912492456,0.0,0.9912492456246228,0.6311593439221566,样本不足,0.5406509637832642,678.0
C21→C0,多模态脑电融合分析→脑电情绪识别分析,12,58,0.7024024128913879,0.6973540782928467,0.3302863836288452,0.5766809582710266,0.011673151750972763,0.012345679012345678,0.9912280701754386,0.5530178404295305,0.5536726087522731,0.5003273841145858,0.0,0.0,0.02702702702702703,0.0,0.0,-0.02702702702702703,0.48648977588659537,0.49340858000059057,0.7784615384615384,0.25,0.7642307692307693,0.5969965418897649,,0.6723613739013672,1643.0
C21→C1,多模态脑电融合分析→脑电特征提取分类,12,20,0.6746515035629272,0.6786989569664001,0.37586331367492676,0.576404591401418,0.008547008547008548,0.0,1.0,0.5530178404295305,0.6932301006799398,0.5696502977215628,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5348251488607814,0.45263157894736844,,,,无高价值专利,0.6312904357910156,
C21→C10,多模态脑电融合分析→神经信息分析诊断,12,36,0.633118748664856,0.6432247757911682,0.3896191120147705,0.5553208788235982,0.0,0.0,1.0,0.5530178404295305,0.5811448339517777,0.5140597892601102,0.0,0.0,0.0,0.13793103448275862,0.0,0.13793103448275862,0.5685314644405662,0.5412956268503382,0.9879379666858128,0.0,0.9939689833429064,0.6321027775744048,,0.5975455045700073,642.0
C21→C11,多模态脑电融合分析→睡眠脑电调控增强,12,51,0.6659358739852905,0.6511159539222717,0.3833862543106079,0.5668126940727234,0.01,0.0,1.0,0.5530178404295305,0.6835550559100223,0.5649003923651906,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.53019800486098,0.949193066347878,0.0,0.974596533173939,0.6348083417066606,,0.602022647857666,509.0
C21→C12,多模态脑电融合分析→视觉脑电解码评估,12,30,0.6731157302856445,0.6431019306182861,0.37211740016937256,0.5627783536911011,0.014492753623188406,0.019230769230769232,1.0,0.5530178404295305,0.7829175892646888,0.6129666103359106,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5564833051679553,0.6666666666666666,0.0,0.8333333333333333,0.612312936795419,,0.6003773212432861,1399.0
C21→C13,多模态脑电融合分析→多模态神经交互评估,12,43,0.6684502363204956,0.6641925573348999,0.3772878050804138,0.5699768662452698,0.0,0.0,1.0,0.5530178404295305,0.6373326104204997,0.5420577695764324,0.0,0.0,0.009009009009009009,0.1724137931034483,0.0,0.1634047840944393,0.5809828937506275,0.56152033166353,0.8674772036474164,0.0,0.9337386018237082,0.635314696170702,,0.6265357732772827,482.0
C21→C14,多模态脑电融合分析→脑电信号采集处理,12,66,0.7152523994445801,0.6952279806137085,0.3434901237487793,0.584656834602356,0.0076045627376425855,0.00980392156862745,1.0,0.5530178404295305,0.679455675419048,0.5628841742593098,0.0,0.0,0.009009009009009009,0.0,0.0,-0.009009009009009009,0.49549561735676945,0.5291898958080397,0.7874493927125507,0.0,0.8937246963562753,0.6324120749632188,,0.6618047952651978,629.0
