path_id,position,patent_no,app_year,country,is_internal,title,title_cn,source
19,3,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
19,4,US20090024447A1,2008.0,US,True,"ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYTEM,  AND EFFECTOR DATA",使用中枢神经系统、自主神经系统和效应器数据分析营销和娱乐效果,incoPat
19,5,US20070055169A1,,US,False,,,
19,6,US8386313B2,2008.0,US,True,Stimulus placement system using subject neuro-response measurements,使用受试者神经响应测量刺激放置系统,incoPat
19,7,US20090036755A1,2008.0,US,True,ENTITY AND RELATIONSHIP ASSESSMENT AND EXTRACTION USING NEURO-RESPONSE MEASUREMENTS,使用神经响应测量进行实体和关系评估和提取,incoPat
19,8,US20090030303A1,2008.0,US,True,AUDIENCE RESPONSE ANALYSIS USING SIMULTANEOUS ELECTROENCEPHALOGRAPHY (EEG) AND FUNCTIONAL MAGNETIC RESONANCE IMAGING (FMRI),使用同步脑电图(EEG)和功能磁共振成像(FMRI)进行观众反应分析,incoPat
19,9,US8386312B2,2008.0,US,True,Neuro-informatics repository system,神经信息存储系统,incoPat
20,1,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
20,2,US20090062629A1,2008.0,US,True,STIMULUS PLACEMENT SYSTEM USING SUBJECT NEURO-RESPONSE MEASUREMENTS,使用受试者神经响应测量刺激放置系统,incoPat
20,3,US20090062681A1,2008.0,US,True,CONTENT BASED SELECTION AND META TAGGING OF ADVERTISEMENT BREAKS,广告时段的内容选择与元标记,incoPat
20,4,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
20,5,US8392254B2,2008.0,US,True,Consumer experience assessment system,消费者体验评估系统,incoPat
20,6,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
20,7,US20090030930A1,2008.0,US,True,NEURO-INFORMATICS REPOSITORY SYSTEM,神经信息存储系统,incoPat
21,1,US20090030717A1,,US,False,,,
21,2,US20090070798A1,2008.0,US,True,System and Method for Detecting Viewer Attention to Media Delivery Devices,用于检测观众对媒体递送设备的关注的系统和方法,incoPat
21,3,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
21,4,US20090063256A1,2008.0,US,True,CONSUMER EXPERIENCE PORTRAYAL EFFECTIVENESS ASSESSMENT SYSTEM,消费者体验刻画效果评估系统,incoPat
21,5,US8386313B2,2008.0,US,True,Stimulus placement system using subject neuro-response measurements,使用受试者神经响应测量刺激放置系统,incoPat
21,6,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
21,7,US8392253B2,2008.0,US,True,Neuro-physiology and neuro-behavioral based stimulus targeting system,基于神经生理学和神经行为学的刺激靶向系统,incoPat
22,1,US20090024449A1,2008.0,US,True,"HABITUATION ANALYZER DEVICE UTILIZING CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYSTEM AND EFFECTOR SYSTEM MEASUREMENTS",利用中枢神经系统、自主神经系统和效应器系统测量习惯分析装置,incoPat
22,2,US20090070798A1,2008.0,US,True,System and Method for Detecting Viewer Attention to Media Delivery Devices,用于检测观众对媒体递送设备的关注的系统和方法,incoPat
22,3,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
22,4,US8392250B2,2010.0,US,True,Neuro-response evaluated stimulus in virtual reality environments,虚拟现实环境中神经响应评估刺激,incoPat
22,5,US20090030303A1,2008.0,US,True,AUDIENCE RESPONSE ANALYSIS USING SIMULTANEOUS ELECTROENCEPHALOGRAPHY (EEG) AND FUNCTIONAL MAGNETIC RESONANCE IMAGING (FMRI),使用同步脑电图(EEG)和功能磁共振成像(FMRI)进行观众反应分析,incoPat
23,1,US20090070798A1,2008.0,US,True,System and Method for Detecting Viewer Attention to Media Delivery Devices,用于检测观众对媒体递送设备的关注的系统和方法,incoPat
23,2,US20090024049A1,2008.0,US,True,"CROSS-MODALITY SYNTHESIS OF CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYSTEM,  AND EFFECTOR DATA",中枢神经系统、自主神经系统和效应器数据跨模态合成,incoPat
23,3,US20090036755A1,2008.0,US,True,ENTITY AND RELATIONSHIP ASSESSMENT AND EXTRACTION USING NEURO-RESPONSE MEASUREMENTS,使用神经响应测量进行实体和关系评估和提取,incoPat
23,4,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
23,5,US8655428B2,2010.0,US,True,Neuro-response data synchronization,神经反应数据同步,incoPat
23,6,US8533042B2,2008.0,US,True,Neuro-response stimulus and stimulus attribute resonance estimator,神经反应刺激与刺激属性共振估计器,incoPat
23,7,US8484081B2,2008.0,US,True,"Analysis of marketing and entertainment effectiveness using central nervous system,  autonomic nervous system,  and effector data",使用中枢神经系统、自主神经系统和效应器数据分析营销和娱乐效果,incoPat
23,8,US8392250B2,2010.0,US,True,Neuro-response evaluated stimulus in virtual reality environments,虚拟现实环境中神经响应评估刺激,incoPat
24,1,US20090024447A1,2008.0,US,True,"ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING CENTRAL NERVOUS SYSTEM,  AUTONOMIC NERVOUS SYTEM,  AND EFFECTOR DATA",使用中枢神经系统、自主神经系统和效应器数据分析营销和娱乐效果,incoPat
24,2,US20090070798A1,2008.0,US,True,System and Method for Detecting Viewer Attention to Media Delivery Devices,用于检测观众对媒体递送设备的关注的系统和方法,incoPat
24,3,US8392251B2,2010.0,US,True,Location aware presentation of stimulus material,刺激材料的位置知觉呈现,incoPat
24,4,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
24,5,US8655437B2,,US,False,,,
24,6,US8494905B2,2008.0,US,True,Audience response analysis using simultaneous electroencephalography (EEG) and functional magnetic resonance imaging (fMRI),使用同步脑电图(EEG)和功能磁共振成像(fMRI)进行观众反应分析,incoPat
24,7,US8392250B2,2010.0,US,True,Neuro-response evaluated stimulus in virtual reality environments,虚拟现实环境中神经响应评估刺激,incoPat
24,8,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
25,1,US20090024448A1,,US,False,,,
25,2,US20090036755A1,2008.0,US,True,ENTITY AND RELATIONSHIP ASSESSMENT AND EXTRACTION USING NEURO-RESPONSE MEASUREMENTS,使用神经响应测量进行实体和关系评估和提取,incoPat
25,3,US20110047121A1,,US,False,,,
25,4,US8392250B2,2010.0,US,True,Neuro-response evaluated stimulus in virtual reality environments,虚拟现实环境中神经响应评估刺激,incoPat
25,5,US20090328089A1,2008.0,US,True,AUDIENCE RESPONSE MEASUREMENT AND TRACKING SYSTEM,受众反应测量和跟踪系统,incoPat
25,6,US8655428B2,2010.0,US,True,Neuro-response data synchronization,神经反应数据同步,incoPat
25,7,US8494610B2,2008.0,US,True,Analysis of marketing and entertainment effectiveness using magnetoencephalography,基于脑磁图的营销娱乐效果分析,incoPat
26,1,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
26,2,US20090036755A1,2008.0,US,True,ENTITY AND RELATIONSHIP ASSESSMENT AND EXTRACTION USING NEURO-RESPONSE MEASUREMENTS,使用神经响应测量进行实体和关系评估和提取,incoPat
26,3,US20090062681A1,2008.0,US,True,CONTENT BASED SELECTION AND META TAGGING OF ADVERTISEMENT BREAKS,广告时段的内容选择与元标记,incoPat
26,4,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
27,1,US20090082643A1,2008.0,US,True,ANALYSIS OF MARKETING AND ENTERTAINMENT EFFECTIVENESS USING MAGNETOENCEPHALOGRAPHY,使用脑磁图分析营销和娱乐效果,incoPat
27,2,US20090036755A1,2008.0,US,True,ENTITY AND RELATIONSHIP ASSESSMENT AND EXTRACTION USING NEURO-RESPONSE MEASUREMENTS,使用神经响应测量进行实体和关系评估和提取,incoPat
27,3,US20090070798A1,2008.0,US,True,System and Method for Detecting Viewer Attention to Media Delivery Devices,用于检测观众对媒体递送设备的关注的系统和方法,incoPat
27,4,US20110046504A1,2010.0,US,True,DISTRIBUTED NEURO-RESPONSE DATA COLLECTION AND ANALYSIS,分布式神经响应数据采集与分析,incoPat
27,5,US20110046503A1,2009.0,US,True,DRY ELECTRODES FOR ELECTROENCEPHALOGRAPHY,脑电干电极,incoPat
28,1,US20090036756A1,2008.0,US,True,NEURO-RESPONSE STIMULUS AND STIMULUS ATTRIBUTE RESONANCE ESTIMATOR,神经反应刺激与刺激属性共振估计器,incoPat
28,2,US20090036755A1,2008.0,US,True,ENTITY AND RELATIONSHIP ASSESSMENT AND EXTRACTION USING NEURO-RESPONSE MEASUREMENTS,使用神经响应测量进行实体和关系评估和提取,incoPat
28,3,US8392251B2,2010.0,US,True,Location aware presentation of stimulus material,刺激材料的位置知觉呈现,incoPat
